"Record ID","Store Name","Store Type","Street Number","Street Name","Additional Address","City","State","Zip Code","Zip4","County","Latitude","Longitude","Authorization Date","End Date"
851737,"City Food & Liquor","Convenience Store","1130","Broad St",NA,"Lake Charles","LA","70601","4498","CALCASIEU",30.22719,-93.20465,"11/13/2023",NA
1481334,"Country Grocery & Deli","Convenience Store","2893","Highway 90 W",NA,"Sulphur","LA","70663","9492","CALCASIEU",30.22709,-93.44691,"12/28/2021",NA
1518699,"Deli2go","Convenience Store","1295","La 397",NA,"Lake Charles","LA","70615",NA,"CALCASIEU",30.22371,-93.12827,"10/26/2022",NA
1402976,"Delta Food & Fuel","Convenience Store","1880","Highway 109 S",NA,"Vinton","LA","70668","6004","CALCASIEU",30.19441,-93.63812,"04/20/2020",NA
1386026,"Delta Food 7 Exxon","Convenience Store","923","Park Rd",NA,"Lake Charles","LA","70611","4817","CALCASIEU",30.31556,-93.21943,"02/18/2020",NA
936990,"Delta Food Mart # 5","Convenience Store","112","Hwy 171 North",NA,"Lake Charles","LA","70612",NA,"CALCASIEU",30.30089,-93.19508,"03/09/2010",NA
1002569,"Dollar Wise","Convenience Store","2347","Gertsner Memorial Dr",NA,"Lake Charles","LA","70601","8065","CALCASIEU",30.20991,-93.17998,"06/09/2011",NA
1087456,"E Z Mart 4296","Convenience Store","1723","Highway 90 W",NA,"Vinton","LA","70668","4341","CALCASIEU",30.18892,-93.58519,"01/17/2013",NA
1087527,"E Z Mart 4298","Convenience Store","4371","Highway 12",NA,"Starks","LA","70661","4305","CALCASIEU",30.31763,-93.66816,"01/17/2013",NA
1087185,"E-Z  Mart 4415","Convenience Store","740","N Cities Service Hwy",NA,"Sulphur","LA","70663","4149","CALCASIEU",30.23646,-93.32547,"01/16/2013",NA
661368,"E-Z MART 282","Convenience Store","869","E Houston River Rd",NA,"Sulphur","LA","70663","0702","CALCASIEU",30.28569,-93.35054,"11/04/1986",NA
1087180,"E-Z Mart 4414","Convenience Store","4500","Nelson Rd",NA,"Lake Charles","LA","70605","5208","CALCASIEU",30.17605,-93.24929,"01/16/2013",NA
1087189,"E-Z Mart 4416","Convenience Store","3400","Enterprise Blvd",NA,"Lake Charles","LA","70605",NA,"CALCASIEU",30.19606,-93.20472,"01/16/2013",NA
1549778,"Evan's Corner Store 5","Convenience Store","3531A","Ryan St",NA,"Lake Charles","LA","70605","1607","CALCASIEU",30.19322,-93.21857,"06/22/2023",NA
1417073,"Express Mart","Convenience Store","816","E Highway 90",NA,"Iowa","LA","70647","4023","CALCASIEU",30.23105,-93.0014,"09/28/2020",NA
970237,"EZ Shop","Convenience Store","3630","Kirkman St",NA,"Lake Charles","LA","70607","3006","CALCASIEU",30.19122,-93.20969,"01/15/2020",NA
1122851,"First Stop 3","Convenience Store","1783","N Highway 171",NA,"Lake Charles","LA","70611","4662","CALCASIEU",30.32975,-93.20024,"02/03/2014",NA
1359948,"Gas Track","Convenience Store","617","N Thomson Ave",NA,"Iowa","LA","70647","7000","CALCASIEU",30.24542,-93.01374,"05/15/2020",NA
770744,"GILLIS GROCERY & CAFE","Convenience Store","4199","N Highway 171",NA,"Lake Charles","LA","70611","4137","CALCASIEU",30.3736,-93.20076,"11/15/2005",NA
1288273,"Grab N Geaux","Convenience Store","6830","Tom Hebert Rd",NA,"Lake Charles","LA","70607","0775","CALCASIEU",30.13939,-93.18005,"07/18/2017",NA
1288257,"Grab N Geaux","Convenience Store","7080","Gulf Hwy",NA,"Lake Charles","LA","70607","7413","CALCASIEU",30.13451,-93.21444,"08/01/2017",NA
1538359,"Grab N Geaux 2","Convenience Store","2951","S Beglis Pkwy",NA,"Sulphur","LA","70665","8101","CALCASIEU",30.21045,-93.3584,"02/23/2023",NA
1538360,"Grab N Geaux 3","Convenience Store","2401","Westwood Rd",NA,"Westlake","LA","70669","2015","CALCASIEU",30.26467,-93.25872,"02/23/2023",NA
1538361,"Grab N Geaux 13","Convenience Store","5230","Luke Powers Rd",NA,"Lake Charles","LA","70615","3420","CALCASIEU",30.2717,-93.13132,"02/23/2023",NA
1538363,"Grab N Geaux 14","Convenience Store","301","Ryan St",NA,"Lake Charles","LA","70601","2155","CALCASIEU",30.23536,-93.21681,"02/23/2023",NA
1538364,"Grab N Geaux 15","Convenience Store","19001","Highway 90 E",NA,"Iowa","LA","70647","6428","CALCASIEU",30.23154,-92.92933,"02/23/2023",NA
1538365,"Grab N Geaux 16","Convenience Store","2729","Ruth St",NA,"Sulphur","LA","70665","7466","CALCASIEU",30.21238,-93.37576,"02/23/2023",NA
1538366,"Grab N Geaux 17","Convenience Store","2860","Country Club Rd",NA,"Lake Charles","LA","70605","5916","CALCASIEU",30.16868,-93.26759,"02/23/2023",NA
1538368,"Grab N Geaux 18","Convenience Store","643","Topsy Rd",NA,"Lake Charles","LA","70611","5813","CALCASIEU",30.3727,-93.19971,"02/23/2023",NA
1538367,"Grab N Geaux 19","Convenience Store","6880","Big Lake Rd",NA,"Lake Charles","LA","70605","0182","CALCASIEU",30.13957,-93.28334,"02/23/2023",NA
1449889,"Grab-n-geaux 6","Convenience Store","7067","Highway 27 S",NA,"Sulphur","LA","70665","7760","CALCASIEU",30.13646,-93.36751,"06/03/2021",NA
1450116,"Grab-n-geaux 5","Convenience Store","2140","E Napoleon St",NA,"Sulphur","LA","70663","3619","CALCASIEU",30.23704,-93.35377,"06/03/2021",NA
1449891,"Grab-n-geaux 7","Convenience Store","220","E Napoleon St",NA,"Sulphur","LA","70663","3316","CALCASIEU",30.23668,-93.3757,"06/03/2021",NA
1449883,"Grab-n-geaux 4","Convenience Store","5422","Gerstner Memorial Blvd",NA,"Lake Charles","LA","70607","7512","CALCASIEU",30.17065,-93.17992,"06/23/2021",NA
1450008,"Grab-n-geaux #10","Convenience Store","1501","Ruth St",NA,"Sulphur","LA","70663","4942","CALCASIEU",30.22701,-93.37688,"06/07/2021",NA
1450003,"Grab-n-geaux #8","Convenience Store","1901","Sam Houston Jones Pkwy",NA,"Lake Charles","LA","70611","3909","CALCASIEU",30.30035,-93.23317,"05/26/2021",NA
1450005,"Grab-n-geaux 9","Convenience Store","8510","Gulf Hwy",NA,"Lake Charles","LA","70607","0664","CALCASIEU",30.09815,-93.21341,"05/24/2021",NA
1568069,"Hayes Grocery And Baits","Convenience Store","7605","Hwy 14 E",NA,"Hayes","LA","70646",NA,"CALCASIEU",30.11163,-92.93076,"11/24/2023",NA
727384,"JONES GROCERY","Convenience Store","1845","Gertsner Memorial Dr",NA,"Lake Charles","LA","70601","6781","CALCASIEU",30.21465,-93.18,"06/14/1996",NA
1230367,"Kangaroo Express 116","Convenience Store","1717","Gerstner Memorial Dr","Ste A","Lake Charles","LA","70601","6734","CALCASIEU",30.21713,-93.17953,"03/02/2022",NA
1561015,"Kings Point I","Convenience Store","5508","Gerstner Memorial Blvd",NA,"Lake Charles","LA","70607","7516","CALCASIEU",30.1686,-93.18047,"09/20/2023",NA
1560871,"Kings Point II 1","Convenience Store","703","Miller Ave",NA,"Westlake","LA","70669","5631","CALCASIEU",30.24146,-93.25094,"09/28/2023",NA
657185,"Kroger 394","Super Store","2010","Country Club Rd",NA,"Lake Charles","LA","70605","5206","CALCASIEU",30.16874,-93.25213,"01/01/1930",NA
227327,"KROGER 747","Super Store","1421","Beglis Pkwy",NA,"Sulphur","LA","70663","5603","CALCASIEU",30.22783,-93.35948,"05/02/2002",NA
1328103,"Lake City Food","Convenience Store","2204","Moeling St",NA,"Lake Charles","LA","70601","1560","CALCASIEU",30.24927,-93.18835,"02/02/2023",NA
1350095,"Landry's Quick Serve","Convenience Store","6594","Highway 3059",NA,"Lake Charles","LA","70615","4404","CALCASIEU",30.2762,-93.07824,"03/26/2019",NA
980826,"Love's Travel Stop 243","Convenience Store","1118","Lowe Grout Rd",NA,"Iowa","LA","70647","3759","CALCASIEU",30.25424,-93.01374,"12/16/2010",NA
980829,"Love's Travel Stop 362","Convenience Store","2024A","West St",NA,"Vinton","LA","70668","6419","CALCASIEU",30.17136,-93.58723,"12/20/2010",NA
1471608,"Manchester Point","Convenience Store","6607","Highway 90 E",NA,"Lake Charles","LA","70615","4712","CALCASIEU",30.23249,-93.11379,"10/14/2021",NA
521445,"Market Basket 37","Supermarket","112","N THOMPSON AVE",NA,"IOWA","LA","70647",NA,"CALCASIEU",30.23949,-93.0136,"07/07/1987",NA
260926,"Market Basket 41","Supermarket","2227","Maplewood Dr",NA,"Sulphur","LA","70663","6011","CALCASIEU",30.22744,-93.35152,"06/04/2003",NA
471502,"Market Basket 39","Supermarket","2013","Sampson St",NA,"Westlake","LA","70669","3315","CALCASIEU",30.25698,-93.25819,"07/18/2003",NA
733086,"Market Basket 26","Supermarket","1717","Highway 90 W",NA,"Vinton","LA","70668","4341","CALCASIEU",30.18791,-93.58568,"03/01/2021",NA
327118,"Market Basket 36","Supermarket","4950","Lake St",NA,"Lake Charles","LA","70605","6514","CALCASIEU",30.16706,-93.23241,"05/13/2021",NA
387491,"Market Basket 05","Supermarket","929","3rd Ave",NA,"Lake Charles","LA","70601","4638","CALCASIEU",30.22557,-93.19606,"06/15/2021",NA
229364,"Market Basket 18","Supermarket","4431","Nelson Rd",NA,"Lake Charles","LA","70605","4135","CALCASIEU",30.17706,-93.24869,"12/20/2021",NA
254464,"Market Basket 25","Supermarket","2830","Ryan St",NA,"Lake Charles","LA","70601","7330","CALCASIEU",30.20354,-93.21971,"06/13/2022",NA
617490,"Market Basket 27","Supermarket","362","Sam Houston Jones Pkwy",NA,"Lake Charles","LA","70611","5602","CALCASIEU",30.30215,-93.20115,"10/18/2022",NA
1230375,"Mcneese Food Mart 115","Convenience Store","1119","E McNeese St",NA,"Lake Charles","LA","70607","4753","CALCASIEU",30.17624,-93.20525,"05/10/2022",NA
1429296,"Miller's Super Saver","Convenience Store","1514","Sampson St",NA,"Westlake","LA","70669","4632","CALCASIEU",30.25199,-93.25804,"12/17/2020",NA
483601,"MISSE'S GROCERY INC","Supermarket","106","E Lincoln St",NA,"Sulphur","LA","70663","2648","CALCASIEU",30.23957,-93.37729,"01/01/1930",NA
1220662,"More 4 Less 2","Convenience Store","1310","N Martin Luther King Hwy",NA,"Lake Charles","LA","70601","2051","CALCASIEU",30.25469,-93.18047,"11/24/2015",NA
1557233,"More 4 Less #15","Convenience Store","3828","Ryan St",NA,"Lake Charles","LA","70605","2816","CALCASIEU",30.18821,-93.21919,"09/11/2023",NA
992784,"More4 Less 10","Convenience Store","4119","Louisiana Ave",NA,"Lake Charles","LA","70607","4636","CALCASIEU",30.18224,-93.20547,"03/22/2011",NA
1523981,"More4less #20","Convenience Store","2202","Common St",NA,"Lake Charles","LA","70601","7423","CALCASIEU",30.21109,-93.21427,"11/28/2022",NA
1346493,"Murphy USA 7706","Convenience Store","3441","Nelson Rd",NA,"Lake Charles","LA","70605","1209","CALCASIEU",30.19512,-93.2495,"11/19/2018",NA
1485748,"Murphy USA 7869","Convenience Store","3425","Gerstner Memorial Blvd",NA,"Lake Charles","LA","70607","2147","CALCASIEU",30.19496,-93.17912,"01/03/2022",NA
1486217,"Murphy USA 5597","Convenience Store","527","N Cities Service Hwy","Ste 1","Sulphur","LA","70663",NA,"CALCASIEU",30.23342,-93.32612,"01/05/2022",NA
1499828,"Murphy USA 6897","Convenience Store","181","Highway 171",NA,"Lake Charles","LA","70611","5647","CALCASIEU",30.30285,-93.19057,"05/18/2022",NA
1547414,"Octane","Convenience Store","3170","E Mcneese St",NA,"Lake Charles","LA","70607",NA,"CALCASIEU",30.17617,-93.18233,"06/06/2023",NA
1541519,"One Stop","Convenience Store","3247","Highway 14 E",NA,"Lake Charles","LA","70607","0902","CALCASIEU",30.15793,-93.1578,"04/24/2023",NA
1281808,"Opelousas Exxon Food Mart","Convenience Store","2306","Opelousas St",NA,"Lake Charles","LA","70601","2647","CALCASIEU",30.242,-93.18655,"08/14/2023",NA
1260461,"Pilot Travel Center 1051","Convenience Store","1119","Lowe Grout Rd",NA,"Iowa","LA","70647","3759","CALCASIEU",30.25466,-93.01383,"09/13/2016",NA
1518161,"Quick Check","Convenience Store","5929","Common St",NA,"Lake Charles","LA","70607","7242","CALCASIEU",30.15441,-93.21318,"10/12/2022",NA
1363787,"Quick Mart Neighborhood Food Store","Convenience Store","1414","N Prater St",NA,"Lake Charles","LA","70601","1430","CALCASIEU",30.2555,-93.19315,"05/28/2019",NA
1522619,"Raceway 6946","Convenience Store","1213","N Mlk Hwy",NA,"Lake Charles","LA","70601","2049","CALCASIEU",30.25351,-93.18094,"01/12/2023",NA
1569262,"Refuel On The Go","Convenience Store","2126","N Perkins Ferry Rd",NA,"Lake Charles","LA","70611","4505","CALCASIEU",30.33764,-93.23283,"12/05/2023",NA
1518731,"Rite Price","Convenience Store","444","W Burton St",NA,"Sulphur","LA","70663","2208","CALCASIEU",30.24223,-93.38044,"10/20/2022",NA
1332203,"Rouses Market 71","Super Store","800","Carlyss Blvd",NA,"Sulphur","LA","70665",NA,"CALCASIEU",30.20178,-93.37188,"08/20/2018",NA
1338455,"Rouses Market 72","Super Store","1351","Sam Houston Jones Pkwy",NA,"Lake Charles","LA","70611","5459","CALCASIEU",30.30033,-93.22166,"09/14/2018",NA
1429126,"Rouses Market 80","Super Store","5665","Nelson Rd",NA,"Lake Charles","LA","70605","5258","CALCASIEU",30.15468,-93.2492,"11/10/2020",NA
1022386,"Rudy's Corner Store","Convenience Store","2945","Davis Rd",NA,"Westlake","LA","70669","6845","CALCASIEU",30.27546,-93.24979,"10/19/2011",NA
1556815,"S Cities Service Hwy Sulphur","Convenience Store","100","S Cities Service Hwy",NA,"Sulphur","LA","70663","6402","CALCASIEU",30.22744,-93.32593,"10/11/2023",NA
766302,"Sam's Club 8265","Super Store","2025","Sams Way",NA,"Lake Charles","LA","70601","8783","CALCASIEU",30.20053,-93.25014,"09/02/2008",NA
1403696,"Save & Go","Convenience Store","1330","12th St",NA,"Lake Charles","LA","70601","6378","CALCASIEU",30.21319,-93.2018,"05/26/2020",NA
558097,"SHOP A LOT","Convenience Store","2707","Hazel St",NA,"Lake Charles","LA","70601","8444","CALCASIEU",30.20543,-93.22548,"01/01/1998",NA
1368363,"Shorty's","Convenience Store","1830","Gerstner Memorial Dr",NA,"Lake Charles","LA","70601","6737","CALCASIEU",30.21522,-93.18009,"09/17/2019",NA
1538372,"Smart Stop","Convenience Store","118","E Jim Pickens Rd",NA,"Sulphur","LA","70663","0651","CALCASIEU",30.27149,-93.36194,"02/23/2023",NA
1284215,"Smoke Shop 1","Convenience Store","4305","Lake St",NA,"Lake Charles","LA","70605","4309","CALCASIEU",30.17961,-93.23235,"06/06/2017",NA
1527452,"Smoker's Paradise","Convenience Store","2021","Ruth St",NA,"Sulphur","LA","70663","6906","CALCASIEU",30.21795,-93.37682,"01/11/2023",NA
1251799,"Spring Market 704","Supermarket","501","W Highway 90",NA,"Iowa","LA","70647","7111","CALCASIEU",30.23134,-93.01924,"06/16/2016",NA
1255990,"Step In 11","Convenience Store","3440","Highway 27 S",NA,"Sulphur","LA","70665","7921","CALCASIEU",30.202,-93.37617,"09/22/2016",NA
1266344,"Stop & Save","Convenience Store","2305","Opelousas St",NA,"Lake Charles","LA","70601","2646","CALCASIEU",30.24229,-93.1864,"12/13/2016",NA
1415836,"Stop Time","Convenience Store","5728","Lake St",NA,"Lake Charles","LA","70605","7150","CALCASIEU",30.15353,-93.23236,"09/21/2020",NA
1164174,"Super Saver","Convenience Store","1631","Sampson St",NA,"Westlake","LA","70669","4013","CALCASIEU",30.25542,-93.25853,"06/20/2023",NA
1482415,"Super Stop #25","Convenience Store","104","S Grand Ave",NA,"Dequincy","LA","70633","4006","CALCASIEU",30.44974,-93.42677,"01/12/2022",NA
1409819,"Tank Farm C Store","Convenience Store","7667","Elliott Rd",NA,"Lake Charles","LA","70605","0565","CALCASIEU",30.12568,-93.26581,"07/13/2020",NA
810243,"TARGET STORE T 1399","Super Store","1720","W Prien Lake Rd",NA,"Lake Charles","LA","70601","8361","CALCASIEU",30.19779,-93.24568,"12/28/2006",NA
1541927,"Tiger Mart #12","Convenience Store","1410","Gum Cove Rd",NA,"Vinton","LA","70668","4702","CALCASIEU",30.18752,-93.57085,"04/11/2023",NA
1482633,"Tiger Speedy Stop","Convenience Store","603","E Fourth St",NA,"Dequincy","LA","70633","3661","CALCASIEU",30.4505,-93.43067,"03/31/2022",NA
1526452,"Time Loop #21","Convenience Store","1023","Highway 27",NA,"Dequincy","LA","70633","4618","CALCASIEU",30.46254,-93.43092,"12/21/2022",NA
1468595,"Time Loop 13","Convenience Store","428","7th St",NA,"Lake Charles","LA","70601","6007","CALCASIEU",30.21889,-93.2162,"09/07/2021",NA
1522407,"Timeloop 15","Convenience Store","5300","Common St",NA,"Lake Charles","LA","70607","6914","CALCASIEU",30.16338,-93.21395,"12/20/2022",NA
1474882,"Tobacco Place","Convenience Store","2027","Highway 171",NA,"Lake Charles","LA","70601","3796","CALCASIEU",30.26338,-93.18066,"10/29/2021",NA
1527114,"Torstop","Convenience Store","2060","Ruth St",NA,"Sulphur","LA","70663","6900","CALCASIEU",30.21851,-93.37585,"12/28/2022",NA
526086,"Walmart 469","Super Store","3415","Gerstner Memorial Blvd",NA,"Lake Charles","LA","70607","2147","CALCASIEU",30.19542,-93.18,"10/04/1993",NA
345364,"Walmart 521","Super Store","2500","N Martin Luther King Hwy",NA,"Lake Charles","LA","70601",NA,"CALCASIEU",30.26914,-93.18153,"07/01/2002",NA
1176369,"Walmart Neighborhood Market 6590","Super Store","260","Sam Houston Jones Pkwy",NA,"Lake Charles","LA","70611","5603","CALCASIEU",30.30067,-93.19873,"11/19/2014",NA
1228330,"Walmart Neighborhood Market 6583","Super Store","2011","Ryan St",NA,"Lake Charles","LA","70601","7313","CALCASIEU",30.21256,-93.21865,"11/24/2015",NA
